,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0004406,842.6837112511769,0.17117039821020114,0.17312320732442835,0.988720119362347,0.3228000963055958,0.7627878857006306
ID=FBgn0004407,473.68758103646496,0.04513681058368148,0.1356181983548733,0.33282266783674275,0.7392681463399556,0.9499797785378323
ID=FBgn0004419,1824.7790857519615,0.08853822673364989,0.23376910423475367,0.3787422081437193,0.704879306723284,0.9419248803680855
ID=FBgn0004432,8855.00157957592,0.20552450913797082,0.1288419359598393,1.5951678124584674,0.11067471446326285,0.4611905301560005
ID=FBgn0004435,1391.8551028857507,0.19752601546041412,0.31015190446655805,0.6368686202335161,0.5242104241532508,0.8782984343571599
ID=FBgn0004436,2158.745982640558,-0.2277104189403634,0.2797884081657324,-0.8138665230386505,0.41572142060935857,0.8302532117632793
ID=FBgn0004449,3209.1269393443135,-0.18191810965641728,0.14425125427170674,-1.261119777258661,0.2072656961107322,0.6400941852407337
ID=FBgn0004456,4941.8083807362755,-0.2869010664647737,0.12179455842341463,-2.3556148171035023,0.018492081297326206,0.14880863226563024
ID=FBgn0004463,834.0258898411682,0.06037319723021621,0.10177172743768893,0.5932217006651527,0.5530327915476245,0.8910981597570108
ID=FBgn0004465,846.8887761319157,0.10254503437938974,0.1721113741970224,0.5958062612526848,0.5513046604422807,0.8902545237003645
ID=FBgn0004507,2188.3889292649123,0.9499283379706455,0.19486243849229992,4.87486631759554,1.0888216333664104e-06,4.0577105239582194e-05
ID=FBgn0004509,2155.440014005818,-0.0999118918130655,0.11308807690788326,-0.8834874068505867,0.3769729836086305,0.8038948875454045
ID=FBgn0004510,714.7584926959851,-0.010637809753557973,0.1768502255337703,-0.060151519295216484,0.9520349577495776,0.9943230526952328
ID=FBgn0004512,573.4939848334342,0.39599034711204695,0.2305790660489761,1.7173733673981344,0.08591097458356887,0.4004682295336422
ID=FBgn0004556,430.859851343726,-0.2661430541958115,0.1524116614423995,-1.7462118821950785,0.08077414086182025,0.3873223481550244
ID=FBgn0004569,427.93977820381303,-0.1788002146377364,0.2000021107879528,-0.8939916380547845,0.3713263651693196,0.7977486410252296
ID=FBgn0004574,4002.486868517485,-0.10638049498603507,0.18290409811693056,-0.5816189800079057,0.5608233555301314,0.894651661942479
ID=FBgn0004575,3133.885837557313,-0.220993147262949,0.6586670241174888,-0.3355157297559346,0.7372360810534064,0.9493922615450429
ID=FBgn0004577,559.0630326197432,0.14241257178952796,0.18019121534259086,0.7903413688551033,0.4293284332190318,0.8390585666041469
ID=FBgn0004581,262.6103459308486,0.054165757575927856,0.16317814155749957,0.33194248358835066,0.7399326901391914,0.950074824001279
ID=FBgn0004583,3796.0089874925848,0.012249688596026615,0.15535238405738638,0.07885098558578697,0.9371511496247731,0.9902452569289042
ID=FBgn0004584,2246.730650664157,0.4127365914463812,0.1503288202132572,2.7455586417885214,0.0060407970390211375,0.06414273702429497
ID=FBgn0004587,4747.98788108891,-0.02170940616747793,0.13128096543507808,-0.1653659850499333,0.8686559250447262,0.9814440807068731
ID=FBgn0004595,409.1287189327101,-0.1654421771584838,0.27250040990731367,-0.6071263423594707,0.543767069546366,0.8876757961673859
ID=FBgn0004597,366.0441920361662,0.4893568830049958,0.14238319703587038,3.4369005134904564,0.0005884116886428254,0.010196922197993162
ID=FBgn0004598,4418.799787659435,-0.10338818769148113,0.13849650177634434,-0.7465039648325628,0.4553630374118923,0.8538742283362423
ID=FBgn0004606,21748.499930060054,-0.3723772560086804,0.17127919902745917,-2.174095033857448,0.029697998857046413,0.20707678222120374
ID=FBgn0004611,1355.4662835621314,-0.0016222934964601847,0.22536920261947302,-0.007198381489592272,0.9942565721476373,0.9984756515781444
ID=FBgn0004629,1595.140680575798,0.1315418898767086,0.1934899231229934,0.6798384523264962,0.49660675622066397,0.8696282088289319
ID=FBgn0004635,787.8812422932543,-0.4066178387524723,0.15874959741435457,-2.561378708200143,0.010425763903264324,0.09737054681917301
ID=FBgn0004636,6978.556869331145,0.1177766899663171,0.1570463043416087,0.7499488157972063,0.45328553230421786,0.853257131883941
ID=FBgn0004638,1806.5643734208843,0.015158446751057627,0.2711264856657764,0.05590913301529596,0.9554141951180001,0.9953473708672665
ID=FBgn0004643,1564.636222249404,0.2441659470285552,0.1699900096311902,1.4363546867153951,0.15090144015879495,0.5469642852214678
ID=FBgn0004646,126.18218131671566,1.4649164432702493,0.21064884933559855,6.954305460916117,3.543031793453597e-12,3.199982950393325e-10
ID=FBgn0004647,5982.180186344706,-0.12542185786738078,0.12342472285473147,-1.0161809965334083,0.30954320409804026,0.7503514928514856
ID=FBgn0004648,1568.4223376095838,0.0309322820754804,0.12246664548262019,0.25257719727344163,0.8005949527259567,0.9639534899744621
ID=FBgn0004650,169.25528790751014,-0.6391616418151499,0.1903660195079779,-3.357540612905255,0.000786391899244431,0.012709748653683151
ID=FBgn0004652,3891.8269349094917,-0.5906075061928547,0.2190829949919727,-2.695816287405122,0.007021638087910047,0.07168233457564552
ID=FBgn0004654,2506.4808088527107,0.04724551825148432,0.18324523221971223,0.2578267258535635,0.7965406373790062,0.9628086116119843
ID=FBgn0004655,2416.785355585801,-0.11603082678831139,0.14150852502068745,-0.8199564427044137,0.4122409384409038,0.8283934347826443
ID=FBgn0004656,11112.840637024232,-0.095288597955639,0.20308247401883686,-0.4692113310910351,0.6389185869656129,0.920818357415461
ID=FBgn0004657,8202.574156653576,-0.1867510131615267,0.1371915802049198,-1.3612425258356318,0.17343705924728514,0.5894096077208535
ID=FBgn0004687,3121.5499407156462,-0.2722140360524695,0.10085197696739233,-2.699144273002029,0.006951803173803242,0.07125366216994325
ID=FBgn0004698,3396.7852283651764,0.06743725830006247,0.13136178304036963,0.5133704547793623,0.607692208669754,0.9109151063826779
ID=FBgn0004797,4129.93229840513,0.22883570821748642,0.17335533205109308,1.320038475367124,0.18682217238521226,0.6092751985561914
ID=FBgn0004811,850.2519223643028,-0.002967634171289205,0.14366977073187492,-0.02065594005037831,0.983520116259386,0.9978089024426389
