	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g1709	3717.7191906136936	0.021709495849424616	0.09606996895480867	0.2259758807628716	0.8212201795057772	0.8996760359407041
g171	923.5825584210744	-0.32806276367962556	0.10675324841177772	-3.073093967259843	0.002118517669540056	0.01333036502833666
g1710	920.5196921359942	0.11140247334666117	0.1150831888451808	0.9680169142386971	0.33303592242238156	0.5198164361499964
g1711	83.68824070857646	0.4390387945630004	0.26917764852741977	1.631037335249913	0.10288244181295733	0.23233758792239015
g1712	522.0612148893886	-0.05500364773571792	0.15335634535036533	-0.3586656138032889	0.7198452552882528	0.834304277303545
g1713	487.68380982994813	-0.2651310048273481	0.13913535391750628	-1.90556172361875	0.05670709215337654	0.15406405308750487
g1714	261.014950402418	0.26975336156216856	0.19080516071300882	1.4137634461989534	0.1574313696029932	0.31087087823556236
g1715	1197.5785006181925	-0.17273381628586434	0.11184594963045535	-1.5443904482601791	0.12249377260964546	0.26245609835628925
g1716	586.7845621721743	0.13851357265181824	0.14021210776342807	0.9878859597883254	0.3232085023626976	0.5104889855226022
g1717	418.0118547888698	0.42682650853994253	0.16535367420689237	2.5812943715172145	0.009843061040020503	0.04355279475723672
g1718	144.85998177245733	0.5574522078868248	0.23339857637607697	2.388413059506403	0.016921311431720095	0.0644796556730452
g1719	769.037968180262	0.6924629513566272	0.1500264746764558	4.615605031378491	3.919517510360599e-06	8.291806871055958e-05
g172	434.7407361937856	-0.4720744649060802	0.1415808169695698	-3.334310925805322	0.0008551101339876594	0.006654673156889164
g1720	511.1158469676079	0.5626760563095947	0.14999501909075152	3.751298274572428	0.00017592126367536737	0.0018824598011308934
g1721	260.36503805189983	0.0026734725708595216	0.16547618561985072	0.01615623759301114	0.9871097482438537	0.9949211515109819
g1722	297.4511173236245	0.43477924476181895	0.1648759680579475	2.637007987780311	0.008364086202981137	0.03863011457110861
g1723	224.37820063926605	0.2860552310851895	0.19389238109715384	1.4753299199614012	0.1401238662138539	0.2876720309722232
g1724	1130.1482203882683	-0.29899341048482847	0.10684733350097766	-2.7983235583702486	0.0051368626199526255	0.02608109145385602
g1725	6915.430268952699	-0.10307986812827005	0.08983677879425007	-1.147412780286236	0.25121106165295604	0.43638882394739553
g1726	422.02812611713597	-0.2980142824012571	0.14753579446595294	-2.019945623907765	0.043389028122323994	0.12756790137242383
g1727	438.7097639521419	0.5035333244253358	0.17566782388967203	2.866394728846754	0.004151762151206101	0.022598841797273367
g1728	560.3669795381819	0.09604509614231424	0.1250557754158549	0.7680180769175208	0.44247644542638553	0.6250022239503166
g1729	1842.1483629943439	-0.12843930222971894	0.16602425665354373	-0.7736176918879007	0.4391569066458212	0.6215057952184805
g173	211.84574272845103	-0.2258587566141509	0.21059830598665533	-1.0724623617269864	0.2835124107166924	0.47051811715425823
g1730	887.3528871148131	0.2091989331255654	0.12311873036979454	1.6991641523367222	0.08928825865597423	0.2094348110136962
g1731	995.5320933052966	-0.2116099449445755	0.11744904144725186	-1.801717087998651	0.07158992818552885	0.18039603841727517
g1732	487.6854325891557	-0.1614304092362861	0.16103320433853133	-1.0024666024587061	0.3161182888741395	0.5030831912432804
g1733	1994.9572416147669	0.6672760686413307	0.1354196138234249	4.927469882696602	8.330125863916039e-07	2.2059851298615063e-05
g1734	183.67172384213518	0.31323358884907443	0.19426548809314906	1.6123995668179667	0.10687501907939617	0.2389246446574038
g1735	639.8332745046598	0.0851242769322954	0.15275404454574756	0.557263653381053	0.5773473051008711	0.7363878829093231
g1736	476.9406671019794	0.6535022785586199	0.1851957954899647	3.52871012449109	0.0004175902782025729	0.003694694985084348
g1737	1486.3462283761362	0.0017974874949845917	0.12315278586027732	0.014595589392707092	0.9883548180337813	0.9953855226217099
g1738	139.7345970398343	0.06327338731979448	0.25691235662295586	0.2462839395952231	0.8054624414714411	0.8869927644779803
g1739	1484.0724273594078	-0.13488931034923526	0.1151435139866263	-1.171488568300099	0.2414024502094052	0.42395153588779605
g174	391.4499462629976	-0.4330321212656946	0.14260738330475206	-3.036533671894847	0.0023931537769445693	0.014793064172973179
g1740	1148.2735523518004	-0.20558634220068528	0.10198158257283926	-2.0159163744477824	0.04380872106964453	0.12809640831014063
g1741	470.97805554989714	0.29094576568380953	0.13765700956777374	2.1135557615071248	0.03455322765347557	0.10797150338917112
g1742	984.4408105921785	-0.09421463098886405	0.13213227553661702	-0.7130326833942622	0.47582553294204544	0.6535499204327124
g1743	984.4408105921785	-0.09421463098886405	0.13213227553661702	-0.7130326833942622	0.47582553294204544	0.6535499204327124
g1744	749.1736267400314	-0.1381589832016297	0.13095792892059788	-1.0549875394364088	0.2914310236357883	0.47601945688374836
g1745	339.8144268742483	-0.09618128081747547	0.20068757622687874	-0.47925876940554524	0.6317545499322789	0.7764569276463168
g1746	250.57138103032239	-0.15242404630148948	0.24117504722824865	-0.6320058731334465	0.5273830394859491	0.6964748650880774
g1747	195.1729073678339	1.0114591990444322	0.34748323670887754	2.9108143708579406	0.0036048811671220925	0.02032093043824873
g1748	76.9282188646705	1.5266342145102108	0.5808488435921323	2.6282814046234066	0.00858174911676566	0.03943747627817028
g1749	947.7204674263708	0.31262199444471583	0.12121884350756924	2.578988426211102	0.009909010656520738	0.04368271643910519
g175	545.9920844742538	-0.33697621016970397	0.13405193541507862	-2.513773554453282	0.011944710192957446	0.05019232673547529
g1750	2059.2001525166997	0.01752192598103544	0.1013919833727818	0.17281372154062352	0.862797851092498	0.9264757555051008
g1751	307.9209132815588	0.5951471540954788	0.22733740331385427	2.617902489516162	0.008847208273593801	0.040305165414726216
